DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,,,,LOCATION,Cross Street,LAT,LON
201008103,04/16/2020 12:00:00 AM,04/13/2020 12:00:00 AM,1000,10,West Valley,1047,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0386 0344 1202 1822 1606 0321,87,F,W,108,PARKING LOT,,,IC,Invest Cont,420,,,,17100    BURBANK                      BL,,34.1723,-118.5055
200112134,05/25/2020 12:00:00 AM,05/23/2020 12:00:00 AM,1500,1,Central,185,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0431 1822,40,F,H,102,SIDEWALK,512,MACE/PEPPER SPRAY,IC,Invest Cont,230,,,,300 E  12TH                         ST,,34.0363,-118.2573
201113434,09/10/2020 0:00,09/09/2020 0:00,2353,11,Northeast,1152,1,648,ARSON,,10,M,O,102,SIDEWALK,,,IC,Invest Cont,648,,,,04400 W  SUNSET                       BL,,34.0993,-118.2837
200916915,11/06/2020 0:00,11/03/2020 0:00,1800,9,Van Nuys,964,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,40,F,H,707,GARAGE/CARPORT,,,IC,Invest Cont,740,,,,4900    VAN NUYS                     BL,,34.1594,-118.4487
200215353,09/15/2020 12:00:00 AM,09/15/2020 12:00:00 AM,1605,2,Rampart,218,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1210 1609 1307,38,F,A,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,1200    DOUGLAS                      ST,,34.0726,-118.2578
200513199,08/20/2020 12:00:00 AM,08/17/2020 12:00:00 AM,1600,5,Harbor,507,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,228TH,DENKER,33.819,-118.3037
200109200,03/15/2020 12:00:00 AM,03/15/2020 12:00:00 AM,1844,1,Central,134,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 0445 2004 1822 1266,26,M,B,102,SIDEWALK,312,PIPE/METAL PIPE,AA,Adult Arrest,230,,,,300 S  BROADWAY,,34.051,-118.248
200412032,08/22/2020 12:00:00 AM,08/22/2020 12:00:00 AM,830,4,Hollenbeck,469,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0444 0421,64,F,H,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,IC,Invest Cont,930,,,,3400    GLEASON                      AV,,34.0354,-118.1936
200709531,05/22/2020 12:00:00 AM,05/22/2020 12:00:00 AM,1925,7,Wilshire,743,1,510,VEHICLE - STOLEN,,0,,,104,DRIVEWAY,,,IC,Invest Cont,510,,,,800 S  STANLEY                      AV,,34.0608,-118.3566
201205048,01/15/2020 12:00:00 AM,01/02/2020 0:00,1930,12,77th Street,1208,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,32,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,745,,,,600 W  VERNON                       AV,,34.0038,-118.2842
200608919,04/09/2020 0:00,03/24/2020 12:00:00 AM,1500,6,Hollywood,646,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",,0,,,203,OTHER BUSINESS,,,IC,Invest Cont,668,,,,6600 W  SUNSET                       BL,,34.098,-118.3332
200206257,02/14/2020 12:00:00 AM,02/13/2020 12:00:00 AM,1845,2,Rampart,221,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822,0,X,X,210,RESTAURANT/FAST FOOD,312,PIPE/METAL PIPE,AA,Adult Arrest,740,,,,3800    BEVERLY                      BL,,34.0777,-118.2961
200111290,05/04/2020 0:00,05/03/2020 0:00,1900,1,Central,182,1,510,VEHICLE - STOLEN,,0,,,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,510,,,,1000 S  GRAND                        AV,,34.043,-118.2606
200506238,02/22/2020 12:00:00 AM,02/22/2020 12:00:00 AM,1105,5,Harbor,505,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,19700    PACIFIC GATEWAY              DR,,33.8524,-118.2953
200911311,06/20/2020 12:00:00 AM,06/20/2020 12:00:00 AM,100,9,Van Nuys,926,2,624,BATTERY - SIMPLE ASSAULT,400,27,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,624,,,,14300    VANOWEN                      ST,,34.1939,-118.4444
201109362,05/14/2020 12:00:00 AM,05/08/2020 0:00,1600,11,Northeast,1172,1,310,BURGLARY,1402 0344 1606,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,3000 W  SUNSET                       BL,,34.0882,-118.2646
200805949,02/13/2020 12:00:00 AM,01/10/2020 0:00,800,8,West LA,803,1,510,VEHICLE - STOLEN,,0,,,707,GARAGE/CARPORT,,,IC,Invest Cont,510,,,,1800    ALTA MURA                    RD,,34.0653,-118.5032
200315474,08/09/2020 0:00,08/09/2020 0:00,855,3,Southwest,334,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0312 0334 0302 1309 1822 1218,53,M,H,102,SIDEWALK,102,HAND GUN,AO,Adult Other,230,,,,JEFFERSON                    BL,EDGEWOOD                     DR,34.0268,-118.3318
200208104,03/22/2020 12:00:00 AM,03/22/2020 12:00:00 AM,1520,2,Rampart,218,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344 0352,45,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,1500    BELLEVUE                     AV,,34.0693,-118.2582
201308077,03/13/2020 12:00:00 AM,03/13/2020 12:00:00 AM,1530,13,Newton,1317,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1310 2000 0354 0444 0913 1814 1218,19,F,H,108,PARKING LOT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,626,,,,1600    COMPTON                      AV,,34.0234,-118.2438
201111688,07/21/2020 12:00:00 AM,07/20/2020 12:00:00 AM,730,11,Northeast,1162,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,SUNSET                       BL,BATES                        AV,34.0947,-118.2828
200612982,07/22/2020 12:00:00 AM,07/22/2020 12:00:00 AM,1750,6,Hollywood,666,1,210,ROBBERY,0945 0344 1822 1300,0,X,X,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,210,,,,6100 W  SUNSET                       BL,,34.098,-118.3228
200714137,09/22/2020 12:00:00 AM,09/22/2020 12:00:00 AM,1300,7,Wilshire,722,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",325,19,M,O,203,OTHER BUSINESS,,,IC,Invest Cont,341,,,,8400 W  3RD                          ST,,34.073,-118.3732
200313027,06/22/2020 12:00:00 AM,06/03/2020 0:00,209,3,Southwest,333,1,648,ARSON,,58,F,B,101,STREET,,,IC,Invest Cont,648,,,,2600 S  VICTORIA                     AV,,34.0326,-118.3363
201008437,04/27/2020 12:00:00 AM,04/26/2020 12:00:00 AM,1500,10,West Valley,1019,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1300,34,M,H,101,STREET,,,IC,Invest Cont,420,,,,7500    HASKELL                      AV,,34.2067,-118.4749
200311690,05/22/2020 12:00:00 AM,05/21/2020 12:00:00 AM,1930,3,Southwest,359,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1307,39,M,A,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,3500 S  FLOWER                       ST,,34.0199,-118.2797
200513561,08/30/2020 12:00:00 AM,08/29/2020 12:00:00 AM,1700,5,Harbor,503,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1000    BAYVIEW                      LN,,33.7915,-118.294
200210681,05/26/2020 12:00:00 AM,05/18/2020 12:00:00 AM,2315,2,Rampart,211,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1822 0329,38,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,BERENDO                      ST,CLINTON                      ST,34.0818,-118.2941
201220025,09/06/2020 0:00,09/05/2020 0:00,1400,12,77th Street,1273,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,AO,Adult Other,510,,,,8900 S  WESTERN                      AV,,33.9545,-118.309
200608913,04/09/2020 0:00,04/09/2020 0:00,540,6,Hollywood,677,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1100 0430 1822,22,M,H,707,GARAGE/CARPORT,102,HAND GUN,IC,Invest Cont,230,,,,5400    MONROE                       ST,,34.0858,-118.3115
200113345,06/12/2020 0:00,06/10/2020 0:00,1400,1,Central,191,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0913 0361 0344 0394,25,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,600 W  18TH                         ST,,34.0354,-118.2714
201216291,07/05/2020 0:00,07/05/2020 0:00,2000,12,77th Street,1213,1,220,ATTEMPTED ROBBERY,1309 1822 1000 1313 0416 0446 0429 0906 0371,18,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,220,,,,54TH                         ST,WESTERN                      AV,33.9933,-118.3089
200712298,08/02/2020 0:00,08/01/2020 0:00,2145,7,Wilshire,743,1,330,BURGLARY FROM VEHICLE,1300 1307 0344,42,F,H,754,MUSEUM,,,IC,Invest Cont,330,,,,WILSHIRE                     BL,SPAULDING                    AV,34.0626,-118.3578
200708306,04/15/2020 12:00:00 AM,04/14/2020 12:00:00 AM,1930,7,Wilshire,702,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,42,M,W,108,PARKING LOT,,,IC,Invest Cont,341,,,,7400    MELROSE                      AV,,34.0836,-118.3511
200604723,01/17/2020 12:00:00 AM,01/16/2020 12:00:00 AM,2230,6,Hollywood,666,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,DE LONGPRE                   ST,WILCOX                       AV,34.0962,-118.331
200910168,05/26/2020 12:00:00 AM,05/26/2020 12:00:00 AM,655,9,Van Nuys,941,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 2004,68,M,W,702,OFFICE BUILDING/OFFICE,,,IC,Invest Cont,745,,,,15200    BURBANK                      BL,,34.1766,-118.4589
200907927,03/28/2020 12:00:00 AM,03/26/2020 12:00:00 AM,300,9,Van Nuys,916,1,121,"RAPE, FORCIBLE",0533 1259 0940 0913 1417 1402,12,F,W,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JA,Juv Arrest,121,,,,HAZELTINE                    AV,SHERMAN                      WY,34.2012,-118.44
200716799,12/06/2020 0:00,12/06/2020 0:00,1730,7,Wilshire,755,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,443,59,F,W,101,STREET,511,VERBAL THREAT,IC,Invest Cont,930,,,,1300    MASSELIN                     AV,,34.0497,-118.3582
200208267,03/26/2020 12:00:00 AM,03/20/2020 12:00:00 AM,230,2,Rampart,231,1,310,BURGLARY,1202 1607 0342 0344 1309 1822 0202 0216,78,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,200 S  VENDOME                      ST,,34.0703,-118.2832
200218968,12/24/2020 12:00:00 AM,12/10/2020 0:00,1700,2,Rampart,245,2,354,THEFT OF IDENTITY,0100 1822 1210,57,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,2400    OCEAN VIEW                   AV,,34.0627,-118.2769
200319656,10/31/2020 12:00:00 AM,10/31/2020 12:00:00 AM,520,3,Southwest,315,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0360 0408 0419 0421 0448 0561 0913 1242 0416 0446,48,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,230,,,,2100 W  25TH                         ST,,34.0338,-118.3155
200106253,02/02/2020 0:00,02/01/2020 0:00,1000,1,Central,192,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1500 S  OLIVE                        ST,,34.0359,-118.2648
200313398,06/29/2020 12:00:00 AM,06/28/2020 12:00:00 AM,2300,3,Southwest,396,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,800 W  41ST                         ST,,34.0092,-118.29
200108027,02/27/2020 12:00:00 AM,02/21/2020 12:00:00 AM,1800,1,Central,156,2,624,BATTERY - SIMPLE ASSAULT,0416 1218 1822 1414,55,F,A,517,MISSIONS/SHELTERS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,500 S  SAN PEDRO                    ST,,34.0437,-118.2455
201204359,01/05/2020 0:00,01/05/2020 0:00,1745,12,77th Street,1218,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,55,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,745,,,,800 W  58TH                         ST,,33.9897,-118.2871
200207057,02/29/2020 12:00:00 AM,02/28/2020 12:00:00 AM,2230,2,Rampart,257,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,31,F,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,1300 W  7TH                          ST,,34.0552,-118.2675
200708752,04/29/2020 12:00:00 AM,04/29/2020 12:00:00 AM,915,7,Wilshire,701,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0400 0416 0913,37,M,W,501,SINGLE FAMILY DWELLING,212,BOTTLE,AO,Adult Other,230,,,,700 N  HAYWORTH                     AV,,34.0838,-118.3627
200118373,09/22/2020 12:00:00 AM,09/22/2020 12:00:00 AM,615,1,Central,154,1,330,BURGLARY FROM VEHICLE,1202 1822 1609 1307 0344 0329,69,M,H,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,330,,,,500 S  MAIN                         ST,,34.0465,-118.2488
200311044,05/08/2020 0:00,05/08/2020 0:00,1815,3,Southwest,338,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0311 0329 2014,19,X,X,217,AUTO REPAIR SHOP,,,AA,Adult Arrest,740,,,,2900 S  VERMONT                      AV,,34.0268,-118.2896
200704476,01/09/2020 0:00,01/09/2020 0:00,2300,7,Wilshire,783,1,761,BRANDISH WEAPON,0913 1820 0421 0334,46,M,B,501,SINGLE FAMILY DWELLING,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,761,,,,2000 S  BURNSIDE                     AV,,34.0405,-118.3576
200705491,02/01/2020 0:00,01/31/2020 12:00:00 AM,2200,7,Wilshire,723,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 1601 0344,55,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,331,,,,100 S  LA JOLLA                     AV,,34.0743,-118.3679
201224123,11/08/2020 0:00,11/07/2020 0:00,2300,12,77th Street,1268,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 1813 0400 0416,20,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,7900 S  SAN PEDRO                    ST,,33.964,-118.2739
200507050,03/11/2020 0:00,03/11/2020 0:00,1930,5,Harbor,585,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0334 0913 1813 0340 0448 1814 2000,33,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,500 W  20TH                         ST,,33.7261,-118.288
200608740,04/05/2020 0:00,04/05/2020 0:00,840,6,Hollywood,647,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,52,F,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,1500    VINE                         ST,,34.098,-118.3267
201212898,05/15/2020 12:00:00 AM,05/09/2020 0:00,335,12,77th Street,1204,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329,56,F,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,1100 W  47TH                         ST,,34.0006,-118.2937
200209042,04/16/2020 12:00:00 AM,04/15/2020 12:00:00 AM,1600,2,Rampart,248,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 0394,18,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,341,,,,300    LOMA                         DR,,34.0599,-118.2655
200314487,07/20/2020 12:00:00 AM,07/20/2020 12:00:00 AM,2130,3,Southwest,363,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1813 1243 0408 0444 0429,45,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,4000    WEST                         BL,,34.0107,-118.3467
201011305,07/24/2020 12:00:00 AM,07/24/2020 12:00:00 AM,850,10,West Valley,1018,1,330,BURGLARY FROM VEHICLE,1609 1822 0344,43,M,O,108,PARKING LOT,,,IC,Invest Cont,330,,,,15800    STRATHERN                    ST,,34.2157,-118.4771
200508417,04/18/2020 12:00:00 AM,04/18/2020 12:00:00 AM,535,5,Harbor,504,1,520,VEHICLE - ATTEMPT STOLEN,1612 0358 1302 1300 1309 0329,52,M,H,101,STREET,,,IC,Invest Cont,520,,,,20900    HALLDALE                     AV,,33.84,-118.3017
200406553,03/05/2020 0:00,03/03/2020 0:00,1251,4,Hollenbeck,429,2,940,EXTORTION,1501,35,F,H,101,STREET,,,IC,Invest Cont,940,,,,5300    TEMPLETON                    ST,,34.0849,-118.1688
200312509,06/10/2020 0:00,06/10/2020 0:00,1130,3,Southwest,362,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 0444 1814 1276,21,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,4700    RODEO                        LN,,34.021,-118.3479
200306326,02/08/2020 0:00,02/07/2020 0:00,1350,3,Southwest,325,1,352,PICKPOCKET,1822 0344,20,M,W,402,MARKET,,,IC,Invest Cont,352,,,,VERMONT,ADAMS,34.0328,-118.2915
200611374,06/13/2020 12:00:00 AM,06/13/2020 12:00:00 AM,945,6,Hollywood,625,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 0416 0445 2000 2004 1218 1814 1402,35,F,W,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,626,,,,LAS PALMAS,FRANKLIN,34.1052,-118.3361
200406789,03/11/2020 0:00,03/10/2020 0:00,2010,4,Hollenbeck,404,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),344,36,M,H,108,PARKING LOT,,,IC,Invest Cont,331,,,,5900    MONTEREY                     RD,,34.1045,-118.1848
200513596,08/31/2020 12:00:00 AM,08/17/2020 12:00:00 AM,700,5,Harbor,507,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,0,X,X,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,740,,,,1500 W  SEPULVEDA                    BL,,33.8153,-118.3038
200200528,01/19/2020 12:00:00 AM,01/19/2020 12:00:00 AM,1300,2,Rampart,245,2,946,OTHER MISCELLANEOUS CRIME,0329 1402 1601 1300,31,M,H,101,STREET,,,IC,Invest Cont,946,,,,400    GRAND VIEW                   ST,,34.063,-118.2753
200114778,07/13/2020 12:00:00 AM,07/13/2020 12:00:00 AM,1430,1,Central,192,1,330,BURGLARY FROM VEHICLE,1609 1307 0344 0329,66,F,B,101,STREET,,,IC,Invest Cont,330,,,,1400 S  GRAND                        AV,,34.0369,-118.2655
200210392,05/19/2020 12:00:00 AM,05/19/2020 12:00:00 AM,1730,2,Rampart,245,2,624,BATTERY - SIMPLE ASSAULT,0416 0446 0401 0603 0361 0913 0319,25,F,B,515,APARTMENT/CONDO COMMON LAUNDRY ROOM,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,400    GRAND VIEW                   ST,,34.063,-118.2753
200114548,07/08/2020 0:00,07/06/2020 0:00,2200,1,Central,144,2,940,EXTORTION,1915 1822 0344 0337,19,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,940,,,,100 W  5TH                          ST,,34.0478,-118.2484
200707581,03/18/2020 12:00:00 AM,03/18/2020 12:00:00 AM,1955,7,Wilshire,711,1,220,ATTEMPTED ROBBERY,1300 0355 1402,20,M,W,122,"VEHICLE, PASSENGER/TRUCK",113,SIMULATED GUN,IC,Invest Cont,220,,,,ROSEWOOD,FAIRFAX,34.0802,-118.3614
200122148,12/09/2020 0:00,12/08/2020 0:00,800,1,Central,135,2,354,THEFT OF IDENTITY,0377 0923,47,M,O,203,OTHER BUSINESS,,,IC,Invest Cont,354,,,,300 S  SPRING                       ST,,34.0496,-118.2476
200910260,05/28/2020 12:00:00 AM,05/28/2020 12:00:00 AM,1430,9,Van Nuys,963,2,624,BATTERY - SIMPLE ASSAULT,0416 0446 0429 1822 1420,43,M,W,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,624,,,,14800    MAGNOLIA                     BL,,34.1649,-118.4557
200704873,01/18/2020 12:00:00 AM,01/07/2020 0:00,1800,7,Wilshire,738,2,813,CHILD ANNOYING (17YRS & UNDER),0500 1259 0913 0510,15,F,O,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,813,,,,600 S  JUNE                         ST,,34.0621,-118.3347
201115143,10/27/2020 12:00:00 AM,10/27/2020 12:00:00 AM,756,11,Northeast,1136,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),385,28,F,H,108,PARKING LOT,,,IC,Invest Cont,331,,,,4200    EAGLE ROCK                   BL,,34.1218,-118.2251
200117647,09/09/2020 0:00,09/09/2020 0:00,500,1,Central,135,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1402 0329 1822 1307 1300,56,F,O,122,"VEHICLE, PASSENGER/TRUCK",312,PIPE/METAL PIPE,IC,Invest Cont,745,,,,200 S  SPRING                       ST,,34.0503,-118.247
201004956,01/23/2020 12:00:00 AM,01/23/2020 12:00:00 AM,800,10,West Valley,1061,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1309 1310 2038 2000 0913 1813,31,F,H,101,STREET,307,VEHICLE,AA,Adult Arrest,236,,,,TAMPA                        AV,TOPHAM                       ST,34.1687,-118.5579
200416154,12/21/2020 12:00:00 AM,12/21/2020 12:00:00 AM,1730,4,Hollenbeck,478,2,624,BATTERY - SIMPLE ASSAULT,1822 0416,14,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,6TH                          ST,GRANDE VISTA,34.0323,-118.2022
200816207,11/08/2020 0:00,11/06/2020 0:00,2330,8,West LA,859,1,522,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",0344 1251 0216 1822 1606 1420,22,M,W,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,522,,,,1400 S  SHENANDOAH                   ST,,34.0539,-118.3817
200410559,07/07/2020 0:00,06/26/2020 12:00:00 AM,1,4,Hollenbeck,438,2,354,THEFT OF IDENTITY,100,56,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,4900    LA CALANDRIA                 DR,,34.0719,-118.1779
200917002,11/09/2020 0:00,11/04/2020 0:00,1500,9,Van Nuys,952,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,5200    NOBLE                        AV,,34.1649,-118.4618
200312525,06/11/2020 0:00,06/11/2020 0:00,5,3,Southwest,376,2,624,BATTERY - SIMPLE ASSAULT,0416 0446 0603 0913,57,M,A,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,3900    DENKER                       AV,,34.0149,-118.3045
201008509,04/29/2020 12:00:00 AM,04/28/2020 12:00:00 AM,300,10,West Valley,1077,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1822 1606,75,M,W,108,PARKING LOT,,,IC,Invest Cont,331,,,,17400    VENTURA                      BL,,34.1611,-118.5116
200121662,11/28/2020 12:00:00 AM,11/28/2020 12:00:00 AM,1330,1,Central,142,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822 0417 1300,55,M,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,4TH,FLOWER                       ST,34.0532,-118.2555
201004017,01/01/2020 0:00,01/01/2020 0:00,1500,10,West Valley,1049,1,220,ATTEMPTED ROBBERY,1402 0344 2004 1218,36,M,H,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,220,,,,WOODLEY,VICTORY,34.1867,-118.4836
201209521,03/22/2020 12:00:00 AM,03/21/2020 12:00:00 AM,2000,12,77th Street,1239,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1000 W  61ST                         ST,,33.9842,-118.2915
200116889,08/24/2020 12:00:00 AM,08/20/2020 12:00:00 AM,1200,1,Central,147,2,888,TRESPASSING,1218 1822 1501,0,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,888,,,,400 E  5TH                          ST,,34.0453,-118.2443
200808524,04/20/2020 12:00:00 AM,04/19/2020 12:00:00 AM,1954,8,West LA,833,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1420 0349 1822,36,M,O,102,SIDEWALK,,,IC,Invest Cont,341,,,,1400    WESTWOOD                     BL,,34.0554,-118.4418
200508574,04/22/2020 12:00:00 AM,04/18/2020 12:00:00 AM,323,5,Harbor,503,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0202 0216 0325 1236,0,X,X,301,GAS STATION,,,IC,Invest Cont,442,,,,900    PACIFIC COAST                HY,,33.7941,-118.29
200606117,02/13/2020 12:00:00 AM,02/13/2020 12:00:00 AM,645,6,Hollywood,656,1,441,THEFT PLAIN - ATTEMPT,0400 0408 0416 1822,58,M,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,441,,,,SANTA MONICA,VINE,34.0908,-118.3266
